label,text
Impetigo,my nasal sores have crusted up and become difficult to touch. the wounds used to leak a yellow-rust coloured fluid. it is taking a lot longer to deal with using medication.
Impetigo,"a few days ago, i experienced a tiny rash around my nose. the rash is now accompanied by a burning feeling and skin redness and discharge of fluid. i believe it is some sort of infection."
Impetigo,"small red sores appeared near my nose and neck at first. i now have a high temperature, and the sores have gotten more painful and inflamed in recent days."
Impetigo,"a rash has developed around my nose and lips, with huge red lesions that are painful and emit a yellow rust-colored fluid."
Impetigo,"my face is covered in sores. most of them are near my nose and lips. the lesions are causing discomfort or suffering, and a yellow or rust-colored fluid is oozing from them."
Impetigo,"i've started getting sores on my face and nose. i have no idea what is causing this. my cheek sores are large and irritating to the touch, and i have a burning feeling and skin redness."
Impetigo,"over the last two days, the rash on my face has gotten more severe and inflamed, and the blisters have begun to bleed clear pus. it is really painful to deal with."
Impetigo,"i feel i have a skin condition. my face has rashes and little blisters around my nose. the wounds have turned red and painful, and a yellow liquid is oozing from them."
Impetigo,"i've observed that the lesions on my face are healing slower and are more prone to infection. the lesions on my cheeks are huge, unpleasant to the touch, and incredibly difficult to treat. i can't seem to get these sores to go away."
Impetigo,"i'm running a high temperature. i've developed a rash on my face, neck, and arms. the rash consists of painful red lesions. my health is a concern for me."
Impetigo,"over the last week, the rash on my face has gotten more severe and painful, and the sores have begun to discharge a yellow colored fluid. it's becoming increasingly painful by the day."
Impetigo,"i've had rashes on my face. i'm developing little sores around my nose, and a yellow ooze is frequently oozing from them. the lesions have become even more painful."
Impetigo,i'm feeling quite ill. i have a high fever and a headache. rashes appeared on my arms and face. i'm quite concerned about this. i saw red sores around my nose and lips today.
Impetigo,"the rashes on my face are not healing. i tried some medications but it is not helping much. recently, i noticed small sores near my nose. they are painful and very difficult to handle."
Dengue,i am facing severe joint pain and vomitting. i have developed a skin rash that covers my entire body and is accompanied by intense itching.
Dengue,"i have been experiencing chills and shivering, despite being in a warm environment. my back pains all the time and there are red spots on my arms."
Dengue,"i have been experiencing severe joint pain that makes it difficult for me to move and perform my daily activities. also, i have lost my apetite because of which i feel weak."
Dengue,i have been vomiting frequently and have lost my appetite as a result. my joints and back pain all the time.
Dengue,i have a high fever accompanied with severe headache and body pain. i experince chills every night. there is a distinct pain behind my eyes too.
Dengue,"i have been feeling extremely tired and fatigued, and i have no energy to do anything. i have developed rashes on my neck, which itch upon touching."
Dengue,i have been experiencing a severe headache that is accompanied by pain behind my eyes. i have lost my apetite and experience chills every night.
Dengue,i have been feeling nauseous and have a constant urge to vomit. there is a strong pain behind my eyes and there are small red spots all over my arms.
Dengue,i have developed red spots on my body that are itchy and inflamed. i am also experiencing high fever along with chills and shivering.
Dengue,i have been experiencing muscle pain that makes it difficult for me to move around. i have lost my apetite and feel vomiting. my legs and back pain a lot.
Dengue,"i have been experiencing back pain that is worse when i sit or stand for a long time. also, there are rashes all over my body. there is a pain behind my eyes too."
Dengue,the skin rash i have developed is accompanied by redness and swelling. i don’t feel well as i have severe fever accompanied with body pain.
Dengue,the chills and shivering i have been experiencing are accompanied by a feeling of coldness and high fever. i have also developed rashes on my arms and red spots on my neck.
Dengue,"the joint pain i have been experiencing is severe and feels like a constant ache. my head aches most of the time and i am starting to develope mild fever, accompanied with chills."
